timestamp_ms,target,feedback,error,output,kp,ki,kd,p_term,i_term,d_term,extra1,extra2,status_flags,line_l2,line_l1,line_r1,line_r2,route_current_id,route_current_type,route_next_id,route_next_type,route_dist_to_next_m,route_car_mode,route_status_flags
265571,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
265788,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
266004,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
266221,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
266438,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
266654,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
266871,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
267088,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
267304,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
267521,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
267737,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
267954,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
268171,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
268387,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
268604,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
268821,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
269037,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
269254,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
269471,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
269687,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
269904,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
270121,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
270337,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
270554,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
270771,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
270987,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
271204,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
271421,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
271637,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
271854,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
272071,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
272287,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
272504,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
272721,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
272937,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
273154,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
273371,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
273587,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
273804,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
274021,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
274237,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
